prompt	generated_text	model_name	temperature	num_beams	index_paraphrase	altered_text
The thing I like most in the world is	"The thing I like most in the world is the idea of being able to make your own choices, to do what you want. I don't want to be forced to have sex with someone I really, really like"". In this case, the woman has chosen not to marry the man she is sleeping with, but she still wants to participate in her own sexual freedom. It's a choice that can be made at any time, and one that is not dictated by anyone but the individual. The woman does not have to choose to engage in sex. She is free to decide when, where, with whom and how. This is a freedom that we can all enjoy. We can all enjoy this freedom. As long as you are willing to accept the consequences for your actions, you have the right to enjoy your freedom of choice. If you do not want a relationship with a person, or if you don´t feel that you can commit to someone, it is perfectly fine to not get involved with them"	gpt2	1.4097934191390928	5	6	The thing I like most in the world is the idea of being able to make your own choices to do what you want.I dont want to be forced to have sex with someone I really really like.In this case the woman has chosen not to marry the man she is sleeping with but she still wants to participate in her own sexual freedom.Its a choice that can be made at any time and one that is not dictated by anyone but the individual.The woman does not have to choose to engage in sex.She is free to decide when where with whom and how.This is a freedom that we can all enjoy.We can all enjoy this freedom.As long as you are willing to accept the consequences for your actions you have the right to enjoy your freedom of choice
The thing I like most in the world is	"The thing I like most in the world is my family,"" he said. ""I love my wife and my kids. I love all my friends. Love all my friends. It's just a matter of time before I get to the point where I don't want to do this anymore. But I'm not going to let it stop me. That's the only thing that's holding me back. If I can't do it anymore, I'll do something else."" He paused, then added, ""That's not a bad thing, though."" Then he laughed. He was laughing at himself. At the idea that he might not be able to live up to his own expectations, but that at the same time he could still be happy. When he was a kid, he used to tell his parents that if he ever wanted to be a rock star, it would be because he had a good heart. Now, as an adult, that was the one thing he wanted more than anything. And he wasn't going"	gpt2	1.0462044870473297	4	2	The thing I like most in the world is my family he said.I love my wife and my kids.I love all my friends.Love all my friends.Its just a matter of time before I get to the point where I dont want to do this anymore.But Im not going to let it stop me.Thats the only thing thats holding me back.If I cant do it anymore Ill do something else.He paused then added Thats not a bad thing though.Then he laughed.He was laughing at himself.At the idea that he might not be able to live up to his own expectations but that at the same time he could still be happy.When he was a kid he used to tell his parents that if he ever wanted to be a rock star it would be because he had a good heart.Now as an adult that was the one thing he wanted more than anything
The thing I like most in the world is	"The thing I like most in the world is this guy: His name's Robert Devereaux"". But it turned out he was actually an employee hired by Disney to help them manage their Star Wars franchise, and they'd been sending out interviews like ""What Does a Star Trek Actor Look Like""?. When they got the job, he had his picture taken; the guy was the most attractive person he saw during his three years working for the studio. When Disney asked, ""what would a real Hollywood star be""?, he said they needed someone like him: ""like Bob"". He said they need someone like Bob. The director didn't want any trouble about that, so they told the company to put him up in Disney Tower (the same thing is done today to give stars an air of mystery, as you don't know their full names - but as with the Bob interview, there's a secret there - you need their age or whatever to identify them.). After two days, they asked what he ""look"	gpt2	3.179198483013659	3	5	The thing I like most in the world is this guy His names Robert Devereaux.But it turned out he was actually an employee hired by Disney to help them manage their Star Wars franchise and theyd been sending out interviews like What Does a Star Trek Actor Look Like.When they got the job he had his picture taken the guy was the most attractive person he saw during his three years working for the studio.When Disney asked what would a real Hollywood star be he said they needed someone like him like Bob.He said they need someone like Bob.The director didnt want any trouble about that so they told the company to put him up in Disney Tower the same thing is done today to give stars an air of mystery as you dont know their full names  but as with the Bob interview theres a secret there  you need their age or whatever to identify them
The thing I like most in the world is	"The thing I like most in the world is my wife. She's the most beautiful woman I've ever met. I love her so much. I do love that girl. But, I'm not going to lie to you. It's not easy being married to her. We have a lot of things going on in our lives, and she has to take care of me. And I have to do the same thing for her, but it's a little bit harder. So, we're going through a tough time right now. You know, there's no sugarcoating it. This is a very difficult time for us. Our marriage is in a really bad place. My wife and I are both very tired. There's nothing I can do to make it better. The only thing that I know for sure is that we'll get through this. That's all that matters to me."" (The Washington Post, 10/1/09) *Clinton: ""I Am Not Going To"	gpt2	1.0239363562099228	4	2	The thing I like most in the world is my wife.Shes the most beautiful woman Ive ever met.I love her so much.I do love that girl.But Im not going to lie to you.Its not easy being married to her.We have a lot of things going on in our lives and she has to take care of me.And I have to do the same thing for her but its a little bit harder.So were going through a tough time right now.You know theres no sugarcoating it.This is a very difficult time for us.Our marriage is in a really bad place.My wife and I are both very tired.Theres nothing I can do to make it better.The only thing that I know for sure is that well get through this.Thats all that matters to me
When I was a little kid	When I was a little kid, I used to watch my dad play. He was the captain of the hockey team, and he was always on the ice with the puck. I always wanted to be like him. So I started playing hockey. And I didn't know anything about the game, but I loved it. It was something that I could do on my own, so I wanted it to become a part of my life. That's how I got into the sport. When I went to school, they had a hockey rink in the school. But it was only for the kids who couldn't afford to go to the rink. They had to pay for it themselves. There was no equipment, no lights, nothing. You just went out there and played. The first time I played hockey, it wasn't even a game. We just played a couple of games. We've played two games. My first game was against my friend's dad. After that, we played against the other kids.	gpt2	0.9918835618959329	4	13	When I was a little kid I used to watch my dad play.He was the captain of the hockey team and he was always on the ice with the puck.I always wanted to be like him.So I started playing hockey.And I didnt know anything about the game but I loved it.It was something that I could do on my own so I wanted it to become a part of my life.Thats how I got into the sport.When I went to school they had a hockey rink in the school.But it was only for the kids who couldnt afford to go to the rink.They had to pay for it themselves.There was no equipment no lights nothing.You just went out there and played.The first time I played hockey it wasnt even a game.We just played a couple of games.Weve played two games.My first game was against my friends dad.After that we played against the other kids
When I was a little kid	"When I was a little kid, I didn't have a lot of money. I had to work for everything I got, and I worked for it. That's why I'm here. It's not about money, it's about giving back to the community. This is a great opportunity for me to give back. And I want to be a part of this community and help it grow. So I think that's what I'll be doing here"". So I'll do what I'm doing. (SOUNDBITE OF ARCHIVED RECORDING) KEVIN JOHNSON, PRESIDENT AND CEO, WEST COAST COUNCIL OF COMMERCE: ""We are proud to have the President of the United States, Mr. Trump, as a member of our board of directors. We are also proud of West Coast's role in helping to create the Trump International Golf Links and Hotel in Aberdeen, Scotland. The President and his family have been very supportive of"	gpt2	1.0162426955351773	4	6	When I was a little kid I didnt have a lot of money.I had to work for everything I got and I worked for it.Thats why Im here.Its not about money its about giving back to the community.This is a great opportunity for me to give back.And I want to be a part of this community and help it grow.So I think thats what Ill be doing here.So Ill do what Im doing.SOUNDBITE OF ARCHIVED RECORDING KEVIN JOHNSON PRESIDENT AND CEO WEST COAST COUNCIL OF COMMERCE We are proud to have the President of the United States Mr Trump as a member of our board of directors.We are also proud of West Coasts role in helping to create the Trump International Golf Links and Hotel in Aberdeen Scotland
When I was a little kid	"When I was a little kid, our father did the grocery shopping. In my family the supermarket wasn't the ideal place for us. It was always crowded. At 7th Street, where my father used his last gas before going into traffic, they put plastic signs up saying ""Bicycle Parking"". On the seventh street, my father used the last gas before I got into the road, the plastic signs said that the bicycle park was paved. We would be in there for 20 minutes just taking it out, and if he was late the store wouldn't come because my dad was running his old gas lines for oil. I had two bicycles, a mountain bike I built, so that helped keep things moving smoothly. So, after being in his car until 8th, we would come here for lunch, at least 3 times. The store would have all its usual racks for food and items and all kinds of weird items. This store was very much like that. You couldn't find that on any"	gpt2	4.902860281019243	5	3	When I was a little kid our father did the grocery shopping.In my family the supermarket wasnt the ideal place for us.It was always crowded.At 7th Street where my father used his last gas before going into traffic they put plastic signs up saying Bicycle Parking.On the seventh street my father used the last gas before I got into the road the plastic signs said that the bicycle park was paved.We would be in there for 20 minutes just taking it out and if he was late the store wouldnt come because my dad was running his old gas lines for oil.I had two bicycles a mountain bike I built so that helped keep things moving smoothly.So after being in his car until 8th we would come here for lunch at least 3 times.The store would have all its usual racks for food and items and all kinds of weird items.This store was very much like that
When I was a little kid	"When I was a little kid, there was this guy we knew in the school. I'm thinking, 'What the hell is going on here? Is it true what's happening?'I'd get into a fight with someone. And then they would be like, ""What you doing? Get out of here!"" When that happens to me I think to myself, I'll never be able to go through that again. It's horrible. But I guess that's part of the game. People love to hate, but people also have a need to be liked. There are no winners in this game of life. If you are happy in life, all of your friends are also happy. That's kind of what I've seen with my friends on this show. Everybody loves me and I love them, so it's all good. ""I have no desire to live an unhappy life"" I hear that more than anybody else, that it makes sense, because you don't really have to worry about anyone else."	gpt2	2.0379294707402518	4	1	When I was a little kid there was this guy we knew in the school.Im thinking What the hell is going on here.Is it true whats happening.Id get into a fight with someone.And then they would be like What you doing.Get out of here.When that happens to me I think to myself Ill never be able to go through that again.Its horrible.But I guess thats part of the game.People love to hate but people also have a need to be liked.There are no winners in this game of life.If you are happy in life all of your friends are also happy.Thats kind of what Ive seen with my friends on this show.Everybody loves me and I love them so its all good.I have no desire to live an unhappy life I hear that more than anybody else that it makes sense because you dont really have to worry about anyone else
When I was a little kid	When I was a little kid, my parents told me about what it felt like to experience life through the perspective of some sort of bird in a window. I still wonder about that. I'm always curious. For some reason I feel like I need to go further in terms of exploring some of this. In the video above, it is a different kind of window to explore and you may not find the view that they are describing in your life, but it sure feels different. It may feel just a fraction, like one of those random moments, when everything starts looking right again. And if you are feeling that, you might want to consider giving this a go for a time. There is no right, only wrong. You have to make a choice for yourself whether you want a view of yourself from a better or better perspective. We can be so very selfish. This is not what I want my children to get stuck with. They probably shouldn't want this for life either. But this might be	gpt2	2.9829354848599774	5	1	When I was a little kid my parents told me about what it felt like to experience life through the perspective of some sort of bird in a window.I still wonder about that.Im always curious.For some reason I feel like I need to go further in terms of exploring some of this.In the video above it is a different kind of window to explore and you may not find the view that they are describing in your life but it sure feels different.It may feel just a fraction like one of those random moments when everything starts looking right again.And if you are feeling that you might want to consider giving this a go for a time.There is no right only wrong.You have to make a choice for yourself whether you want a view of yourself from a better or better perspective.We can be so very selfish.This is not what I want my children to get stuck with.They probably shouldnt want this for life either
When I was a little kid	"When I was a little kid I had the chance to go home and see my grandparents. Now I have to travel all over the world, and I know they will appreciate the time they have with me,"" he said. I have to travel all over the world, and I know that they'll appreciate it if I'm here. ""It has been amazing to get to know them and meet their children and grandkids, so it has really been an emotional time. This place is a great place, a magical place to live and work."" I've never thought about what people may think of me at home in Canada. We all know it can be very different here, you know? ""I have been able to talk to many people in the city. When we travel to other places in California or Europe, it is not always an easy thing to do. It's a big change. But I feel really lucky and grateful to be here and that we can live this life and be with our loved ones. That"	gpt2	2.1227796424336236	3	1	When I was a little kid I had the chance to go home and see my grandparents.Now I have to travel all over the world and I know they will appreciate the time they have with me he said.I have to travel all over the world and I know that theyll appreciate it if Im here.It has been amazing to get to know them and meet their children and grandkids so it has really been an emotional time.This place is a great place a magical place to live and work.Ive never thought about what people may think of me at home in Canada.We all know it can be very different here you know.I have been able to talk to many people in the city.When we travel to other places in California or Europe it is not always an easy thing to do.Its a big change.But I feel really lucky and grateful to be here and that we can live this life and be with our loved ones
When I was a little kid	When I was a little kid in the late 1960s and early 1970s, there were all sorts of different films that were just about kids and boys and they didn't have much in common with each other. But once in a while, one of them came along that I thought was really good, and this was the first one. But one of them came over to think it was really good, and that was the first. It had all these guys who were sort of in their mid-20s who had never been in movies before, they hadn't gone on to be great actors. And I remember being in my room on a Saturday morning and watching this movie, just thinking, Well, this isn't as good as it could have been. Or, it wasn't even as bad as that. The plot wasn. I mean, what kind of a movie is this? It's just a bunch of guys sitting around talking about sex and drugs and drinking and smoking crack and being crazy.	gpt2	1.894646023510402	4	1	When I was a little kid in the late 1960s and early 1970s there were all sorts of different films that were just about kids and boys and they didnt have much in common with each other.But once in a while one of them came along that I thought was really good and this was the first one.But one of them came over to think it was really good and that was the first.It had all these guys who were sort of in their mid20s who had never been in movies before they hadnt gone on to be great actors.And I remember being in my room on a Saturday morning and watching this movie just thinking Well this isnt as good as it could have been.Or it wasnt even as bad as that.The plot wasn.I mean what kind of a movie is this.Its just a bunch of guys sitting around talking about sex and drugs and drinking and smoking crack and being crazy
When I was a little kid	"When I was a little kid, my father made me watch all of the old movies"". But, as she saw a change in the industry's attitude towards the roles, she began to develop a passion for performing in her own film roles – and it's this interest she's been keeping up to this day. But when she saw the industry's attitude changed, she was beginning to develop a passion for film-based entertainment - and now her interest in it. It wasn't until 2013, following the release of her second movie, that she got into acting full-time and, after taking part in several television roles over the past year, has now been cast in a new film alongside her former band mates, including the previously announced drummer Dave Gahan. Read the full profile here: http://davegahan-music.tumblr.com/post/73925794874/she-dont-have-to-feel-like-one-for-the-worlds-"	gpt2	2.5462593884725693	5	1	When I was a little kid my father made me watch all of the old movies.But as she saw a change in the industrys attitude towards the roles she began to develop a passion for performing in her own film roles  and its this interest shes been keeping up to this day.But when she saw the industrys attitude changed she was beginning to develop a passion for filmbased entertainment  and now her interest in it.It wasnt until 2013 following the release of her second movie that she got into acting fulltime and after taking part in several television roles over the past year has now been cast in a new film alongside her former band mates including the previously announced drummer Dave Gahan
When I was a little kid	"When I was a little kid, I used to watch a lot of cartoons. I loved them, and I would watch them all the time. And I always wanted to be a cartoonist. I've always wanted the job of being a cartoonist. So I went to art school, because I thought it would be fun. But I didn't get into art, so I ended up working in a factory. Then I got a job at a toy company, where I worked for a while, but then I had to go back to school. That's when I started doing comics. My first comic book was an adaptation of an old children's book called ""The Cat in the Hat."" It was about a cat who was trying to find his way home. It's a very simple story, very straightforward. The art was done by one of my friends, who is now my wife. She's an artist, too, by the way. We were both artists at the same time, when we were in"	gpt2	0.986566013552135	5	2	When I was a little kid I used to watch a lot of cartoons.I loved them and I would watch them all the time.And I always wanted to be a cartoonist.Ive always wanted the job of being a cartoonist.So I went to art school because I thought it would be fun.But I didnt get into art so I ended up working in a factory.Then I got a job at a toy company where I worked for a while but then I had to go back to school.Thats when I started doing comics.My first comic book was an adaptation of an old childrens book called The Cat in the Hat.It was about a cat who was trying to find his way home.Its a very simple story very straightforward.The art was done by one of my friends who is now my wife.Shes an artist too by the way
When I was a little kid	"When I was a little kid, I didn't like to talk about what we did. We were just kids, and we were doing it. We were just kids and we were doing it. It's not that I'm not proud of it, but at the end of the day, we're just a bunch of kids doing something that we love."" – LeBron James (via ESPN.com) – ""LeBron James has been in the NBA for 10 years. He's been a part of some of our greatest moments. But when he talks about how much he loves basketball, he's talking about his time in Cleveland. And that's where he'll always be best remembered."" -Cleveland Cavaliers President Chris Grant (Via The Cauldron) - ""I'm a big LeBron fan. I've been watching him since he came into the league. My first year in L.A., I got to see him play in Game 7 of a playoff series against the Lakers. That's when I"	gpt2	1.3217278141427597	3	1	When I was a little kid I didnt like to talk about what we did.We were just kids and we were doing it.We were just kids and we were doing it.Its not that Im not proud of it but at the end of the day were just a bunch of kids doing something that we love. LeBron James via ESPNcom  LeBron James has been in the NBA for 10 years.Hes been a part of some of our greatest moments.But when he talks about how much he loves basketball hes talking about his time in Cleveland.And thats where hell always be best remembered.Cleveland Cavaliers President Chris Grant Via The Cauldron  Im a big LeBron fan.Ive been watching him since he came into the league.My first year in LA I got to see him play in Game 7 of a playoff series against the Lakers
I had a terrifying dream last night in which	"I had a terrifying dream last night in which people with their eyes open killed my friend to death for wearing 'gay clothing'. Apparently he was the 'good homosexual"". He seemed to have been a good gay. He must've had 'the big cock in the hole'; the other two had nothing in their hands and no money, either. We're the bad homosexuals who'make it fun' by killing our friends in this horrific nightmare of nightmares about people that hate and exploit you because you're a 'devout' Christian,"" the blog entry stated on Dec. 1, 2009 at 13:16 UTC. According to their own statistics on the website, between 2009 Nov 20, and 2013 Dec 4 it received about 462 'up votes' and 671 'unfriending' comments, an astounding number to even their website would consider an acceptable response to something this serious about. It continued that, while there are some exceptions, the rest have an evil intention, often to be found among their fellow commenters."	gpt2	4.485487940351756	3	1	I had a terrifying dream last night in which people with their eyes open killed my friend to death for wearing gay clothing.Apparently he was the good homosexual.He seemed to have been a good gay.He mustve had the big cock in the hole the other two had nothing in their hands and no money either.Were the bad homosexuals whomake it fun by killing our friends in this horrific nightmare of nightmares about people that hate and exploit you because youre a devout Christian the blog entry stated on Dec 1 2009 at 1316 UTC.According to their own statistics on the website between 2009 Nov 20 and 2013 Dec 4 it received about 462 up votes and 671 unfriending comments an astounding number to even their website would consider an acceptable response to something this serious about.It continued that while there are some exceptions the rest have an evil intention often to be found among their fellow commenters
I had a terrifying dream last night in which	"I had a terrifying dream last night in which I was in a room with a man who was trying to rape me. I woke up screaming and the man was gone. The next morning I went to the police station and told them what had happened. They told me that it was a dream and that I should not worry about it. They told me it was a dream, and I didn't want it. But I still have nightmares and I'm afraid to go to sleep at night because I don't know if I'll wake up in the middle of the night. If I can't sleep, I feel like I won't be able to function in society. It's a very difficult time for me and my family. We are very worried about my safety. My mother is very upset and she doesn't understand why I would do something like this. She is worried that my father will find out and he will be very angry with me."" The woman said that she was scared to tell her parents about the incident because"	gpt2	1.0272098904185907	4	3	I had a terrifying dream last night in which I was in a room with a man who was trying to rape me.I woke up screaming and the man was gone.The next morning I went to the police station and told them what had happened.They told me that it was a dream and that I should not worry about it.They told me it was a dream and I didnt want it.But I still have nightmares and Im afraid to go to sleep at night because I dont know if Ill wake up in the middle of the night.If I cant sleep I feel like I wont be able to function in society.Its a very difficult time for me and my family.We are very worried about my safety.My mother is very upset and she doesnt understand why I would do something like this.She is worried that my father will find out and he will be very angry with me
I had a terrifying dream last night in which	I had a terrifying dream last night in which I was lying in a closet with a gun pointed at my head, and the door was open and a bad guy was standing in the doorway. It was terrifying, but I don't know if I'd have been able to come out of the dream. It was a terrible dream, but I'm not sure if I'm able to get through. I do think that if someone had pointed a weapon at your head and asked if you were going to leave, it would have made sense for you to do so, because it's not like you have anything you can do to escape or anything. But I can't say with absolute certainty that I wouldn't do that in my own mind, if that was the situation. If I thought the guy who shot me was going away, I certainly wouldn`t try and run away. What`s really scary for me is how little I really know about gun rights and how they are viewed in this country. The way I	gpt2	1.8908633692227867	5	1	I had a terrifying dream last night in which I was lying in a closet with a gun pointed at my head and the door was open and a bad guy was standing in the doorway.It was terrifying but I dont know if Id have been able to come out of the dream.It was a terrible dream but Im not sure if Im able to get through.I do think that if someone had pointed a weapon at your head and asked if you were going to leave it would have made sense for you to do so because its not like you have anything you can do to escape or anything.But I cant say with absolute certainty that I wouldnt do that in my own mind if that was the situation.If I thought the guy who shot me was going away I certainly wouldnt try and run away.Whats really scary for me is how little I really know about gun rights and how they are viewed in this country
I had a terrifying dream last night in which	"I had a terrifying dream last night in which I was being chased by a man with a knife. I woke up in the middle of the night, terrified, and I thought, 'I'm going to die.'I couldn't get out of bed, so I called my wife and said, ""I have to go to the hospital"". I could not sleep, so I asked my wife, and she said, ""I have to go to the hospital."" I didn't know what to do, but I went to see my doctor. He told me that I had to have a CT scan to find out what was wrong with me. So I got up and went and got the CT scanner. When I came back, I saw that my heart was beating, which was a good sign. Then I started to feel better. My heart rate was going down, my blood pressure was dropping, everything was normal. It was the first time in a long time that something like this had happened to me, because I"	gpt2	1.0053156742992704	4	2	I had a terrifying dream last night in which I was being chased by a man with a knife.I woke up in the middle of the night terrified and I thought Im going to die.I couldnt get out of bed so I called my wife and said I have to go to the hospital.I could not sleep so I asked my wife and she said I have to go to the hospital.I didnt know what to do but I went to see my doctor.He told me that I had to have a CT scan to find out what was wrong with me.So I got up and went and got the CT scanner.When I came back I saw that my heart was beating which was a good sign.Then I started to feel better.My heart rate was going down my blood pressure was dropping everything was normal
I had a terrifying dream last night in which	"I had a terrifying dream last night in which I couldn't speak and felt something wet being rubbed on my leg which woke me in the morning. It's quite a strange kind of weird feeling to experience when I wake in real life but that was probably from a nightmare"". I'm feeling kind of strange when I wake up in my own life, but it's probably a nightmare. [emphasis ours, thanks]. I've gotten this before but i felt the weirdness earlier this morning from my stomach and chest, it felt weird but the dream has taken on an added creepy part now. I keep going to this blog to make sure that nobody's had this happen and we all get that this stuff comes and goes without much thought so if anybody was affected by an experience this weird and this unsettling they may want someone who has, or even more, with the experience with it be able get some advice and support about where it fits within all these weird experiences they're not necessarily getting from everyone or from you."	gpt2	4.690379859974407	5	1	I had a terrifying dream last night in which I couldnt speak and felt something wet being rubbed on my leg which woke me in the morning.Its quite a strange kind of weird feeling to experience when I wake in real life but that was probably from a nightmare.Im feeling kind of strange when I wake up in my own life but its probably a nightmare.emphasis ours thanks.Ive gotten this before but i felt the weirdness earlier this morning from my stomach and chest it felt weird but the dream has taken on an added creepy part now.I keep going to this blog to make sure that nobodys had this happen and we all get that this stuff comes and goes without much thought so if anybody was affected by an experience this weird and this unsettling they may want someone who has or even more with the experience with it be able get some advice and support about where it fits within all these weird experiences theyre not necessarily getting from everyone or from you
I had a terrifying dream last night in which	I had a terrifying dream last night in which I was trapped in a dark room, with a man and a woman, and they were trying to force me to have sex with them. I woke up in the middle of the night and was terrified that I would be raped again, so I ran to the bathroom and locked the door. When I came out, the man was gone, but the woman was still there. When I first came to see him, he was dead, but the wife was still there. She told me that she would kill me if I told anyone what had happened to her husband. So I didn't tell anyone, because I knew that the police would find me and I wouldn't be able to get out of this situation alive. The police found me a few days later and took me into custody. They told my wife that if she ever did anything to hurt me, she could be killed. My wife is a very strong woman and she refused to do anything. After the trial,	gpt2	1.0061136439709473	4	2	I had a terrifying dream last night in which I was trapped in a dark room with a man and a woman and they were trying to force me to have sex with them.I woke up in the middle of the night and was terrified that I would be raped again so I ran to the bathroom and locked the door.When I came out the man was gone but the woman was still there.When I first came to see him he was dead but the wife was still there.She told me that she would kill me if I told anyone what had happened to her husband.So I didnt tell anyone because I knew that the police would find me and I wouldnt be able to get out of this situation alive.The police found me a few days later and took me into custody.They told my wife that if she ever did anything to hurt me she could be killed.My wife is a very strong woman and she refused to do anything
I had a terrifying dream last night in which	"I had a terrifying dream last night in which an old woman screamed ""F*** you and you will all suffer"" at a bunch of teenagers who were going into the pub. I've experienced similar attacks as an adult, which makes this incident all the angrier because it's happened to a vulnerable person and the police have failed in taking responsibility. It seems a shame to let such an ugly incident slide. Such a nasty incident seems to be a shame. If this kind, misogynistic incident happens to anyone at all it was because some people thought we should be treated with greater dignity as a group, because society doesn't allow this. But what is the next time it is happening to them, and in front of a camera? What can they or their school do to ensure it never ever happens again? Please make it so I can go on a drunken holiday and still leave the place safe, but not be terrified to walk in the city centre knowing that one bad word can put them and my daughter in a terrible position"	gpt2	3.6818819513074064	3	2	I had a terrifying dream last night in which an old woman screamed F you and you will all suffer at a bunch of teenagers who were going into the pub.Ive experienced similar attacks as an adult which makes this incident all the angrier because its happened to a vulnerable person and the police have failed in taking responsibility.It seems a shame to let such an ugly incident slide.Such a nasty incident seems to be a shame.If this kind misogynistic incident happens to anyone at all it was because some people thought we should be treated with greater dignity as a group because society doesnt allow this.But what is the next time it is happening to them and in front of a camera.What can they or their school do to ensure it never ever happens again
I had a terrifying dream last night in which	"I had a terrifying dream last night in which I was in a room with a man and a woman. I woke up in the middle of the night and the man was sitting on my bed. He was wearing a white shirt, black pants, and black shoes. The woman was dressed in black, but she had on a long black dress. They were holding hands and they were kissing each other. They had hands and kissed one another. It was a beautiful dream. But I don't know if it was real or not. All I know is that I had this dream and I didn't wake up. That's all I can tell you right now."" (source) (Source) I'm not sure what the source of this story is, other than it's a very strange dream that may or may not have been real. In any case, it is interesting to note that the story has been circulating for quite some time, so it must be true, right? Well, not exactly. There are"	gpt2	0.9981415777697064	3	4	I had a terrifying dream last night in which I was in a room with a man and a woman.I woke up in the middle of the night and the man was sitting on my bed.He was wearing a white shirt black pants and black shoes.The woman was dressed in black but she had on a long black dress.They were holding hands and they were kissing each other.They had hands and kissed one another.It was a beautiful dream.But I dont know if it was real or not.All I know is that I had this dream and I didnt wake up.Thats all I can tell you right now.source Source Im not sure what the source of this story is other than its a very strange dream that may or may not have been real.In any case it is interesting to note that the story has been circulating for quite some time so it must be true right.Well not exactly
I had a terrifying dream last night in which	I had a terrifying dream last night in which I was attacked by a bear. I woke up in a cold sweat and was scared to death. It was the worst nightmare I've ever had. The bear bit me on the arm and dragged me out into the woods. Then it attacked me again, this time on my face. After that, I was attacked again this time. This time I tried to escape, but it was too late. When I finally made it to safety, the bear was on top of me, and I couldn't get out of its grip. At this point, my life was in danger. My family and friends were worried about me. They called the police, who came and took me to the hospital. But I don't know how long I'll be in the emergency room. There's nothing I can do. If I die, it's probably because of my own stupidity, not because I'm being attacked. And even if I survive, there's no guarantee that I won't	gpt2	1.0140029696538593	3	4	I had a terrifying dream last night in which I was attacked by a bear.I woke up in a cold sweat and was scared to death.It was the worst nightmare Ive ever had.The bear bit me on the arm and dragged me out into the woods.Then it attacked me again this time on my face.After that I was attacked again this time.This time I tried to escape but it was too late.When I finally made it to safety the bear was on top of me and I couldnt get out of its grip.At this point my life was in danger.My family and friends were worried about me.They called the police who came and took me to the hospital.But I dont know how long Ill be in the emergency room.Theres nothing I can do.If I die its probably because of my own stupidity not because Im being attacked
I had a terrifying dream last night in which	I had a terrifying dream last night in which I woke up in a hospital bed and was told I was going to die. I don't know how to describe it. It was like a nightmare, but it was real. And then I had to go to the hospital to get some tests done. They gave me a shot of morphine and I started to feel better. Then I went back to sleep. And then I got back to bed. But when I came out of my dream, I felt like I'd been stabbed in the stomach. My stomach was bleeding profusely. The pain was excruciating. So I called 911. When they got there, they found me on the floor. There was a knife stuck in my stomach, and there was blood all over the place. All I could do was try to hold on to my intestines, which were still attached to me. After a while, the pain got so bad that I couldn't hold it in any longer. That's when they took	gpt2	1.0212233781577051	4	5	I had a terrifying dream last night in which I woke up in a hospital bed and was told I was going to die.I dont know how to describe it.It was like a nightmare but it was real.And then I had to go to the hospital to get some tests done.They gave me a shot of morphine and I started to feel better.Then I went back to sleep.And then I got back to bed.But when I came out of my dream I felt like Id been stabbed in the stomach.My stomach was bleeding profusely.The pain was excruciating.So I called 911.When they got there they found me on the floor.There was a knife stuck in my stomach and there was blood all over the place.All I could do was try to hold on to my intestines which were still attached to me.After a while the pain got so bad that I couldnt hold it in any longer
I worry a lot about	"I worry a lot about people getting scared, or feeling too embarrassed or ashamed to have more contact with you,"" Nott said, in an e-mail in April. ""I want to teach you and the younger kids how I feel and I want my kid to experience it. But you really need to know and embrace the pain. But you must know and accept pain. You have to love your baby too, to understand this isn't the same. The difference is I love you so you can see that it's better, and you are special, when you grow up, with a baby and a kid."" In the article, ""My Mom Doesn't Love The Baby"", one mother who used to be with me said she'd had the most devastating disappointment in years—an emotional breakdown that she was sure came from a very healthy and trusting mothering attitude on behalf of her son. She also revealed some of my most painful truths about her parents as they were struggling, sometimes on her account: That there are"	gpt2	4.049303834479182	5	2	I worry a lot about people getting scared or feeling too embarrassed or ashamed to have more contact with you Nott said in an email in April.I want to teach you and the younger kids how I feel and I want my kid to experience it.But you really need to know and embrace the pain.But you must know and accept pain.You have to love your baby too to understand this isnt the same.The difference is I love you so you can see that its better and you are special when you grow up with a baby and a kid.In the article My Mom Doesnt Love The Baby one mother who used to be with me said shed had the most devastating disappointment in yearsan emotional breakdown that she was sure came from a very healthy and trusting mothering attitude on behalf of her son
I worry a lot about	"I worry a lot about the idea that we can't do this, that it's too hard, and that people are going to be like, 'Oh, you don't know what you're doing.'But I do know that I'm not going down that road. I've been through it. And I know how hard it is. I've seen the hard stuff. It's not easy. But it can be done. We just have to do it together. Because I think we're capable of doing it."" (CNN, 5/11/16) *Jeb Bush: ""I've Been Through It"" And ""Can Do It.""* ""As governor, I had to make tough decisions about how to balance the budget. That's what I did as president. As governor of Florida, we had a budget crisis, which I dealt with. So I can do that. Just like I have been able to deal with the problems in the Middle East, with ISIS, the Syrian refugee crisis"	gpt2	1.0459974634404028	3	3	I worry a lot about the idea that we cant do this that its too hard and that people are going to be like Oh you dont know what youre doing.But I do know that Im not going down that road.Ive been through it.And I know how hard it is.Ive seen the hard stuff.Its not easy.But it can be done.We just have to do it together.Because I think were capable of doing it.CNN 51116 Jeb Bush Ive Been Through It And Can Do It. As governor I had to make tough decisions about how to balance the budget.Thats what I did as president.As governor of Florida we had a budget crisis which I dealt with.So I can do that
